Request Rate,Payload Size,Unique IPs,Label
127,7176,44,1
1582,7714,11,1
1581,4940,1,1
1,1729,46,1
1192,5162,11,1
1644,862,7,1
19,7005,2,0
1356,4989,15,1
584,4939,8,0
456,4057,47,1
957,657,26,0
1133,4721,40,1
1292,939,42,1
445,8294,35,1
1264,9343,46,1
1953,9696,41,1
1325,8448,41,1
602,7098,21,0
103,610,38,1
988,1237,8,0
1274,5706,43,1
1477,4766,32,1
520,9006,8,0
1177,5534,44,1
859,6546,10,0
174,2754,23,0
1367,1090,4,1
1694,7920,48,1
1005,2260,38,1
431,5840,30,0
727,4557,41,1
1713,2163,23,1
1711,2077,5,1
1876,8667,21,1
850,9033,6,0
1682,2767,49,1
1986,9532,17,1
1348,5019,25,1
990,8709,24,0
1697,7742,22,1
639,8898,13,0
420,8859,17,0
594,643,14,0
485,983,34,1
1683,4898,26,1
1775,8140,19,1
412,9515,26,0
936,5818,3,0
1108,2168,2,1
1137,7578,28,1
1761,8220,2,1
332,7920,22,0
1402,1886,7,1
1779,5815,4,1
655,9749,49,1
41,8369,38,1
1959,1408,39,1
1794,8939,20,1
959,8844,6,0
1821,8573,9,1
105,9573,31,1
202,4961,26,0
450,2876,36,1
1843,1696,26,1
1867,579,28,1
1997,3412,5,1
1290,6256,10,1
910,8019,18,0
210,6844,15,0
563,3998,33,1
1142,2172,5,1
713,9587,37,1
1401,5724,40,1
1575,1038,22,1
1564,8276,22,1
771,861,22,0
1108,7354,15,1
454,1769,17,0
667,7228,45,1
629,3962,28,0
1538,2785,22,1
1629,6734,21,1
1702,2031,42,1
387,7408,17,0
1936,4039,5,1
1374,1226,18,1
296,6121,17,0
258,6537,4,0
1105,7139,7,1
1961,5473,25,1
268,1303,37,1
419,4235,40,1
235,8811,40,1
1857,8004,43,1
1335,2383,9,1
1837,4658,19,1
1999,5447,9,1
986,7967,23,0
1381,6044,31,1
1237,8774,32,1
574,2577,31,1
49,3193,17,0
1151,8634,48,1
223,7307,39,1
921,9754,22,0
1303,9494,35,1
1432,9913,30,1
1529,6327,40,1
1318,3635,37,1
1820,7104,26,1
277,3013,6,0
1462,9481,34,1
1131,2440,32,1
1682,9895,25,1
420,5389,13,0
611,697,38,1
1453,8936,38,1
375,7245,2,0
73,3002,5,0
1973,6745,11,1
1658,9055,11,1
1054,7794,24,1
1212,4930,14,1
1388,7646,45,1
1890,7468,30,1
1824,9934,40,1
1475,2260,47,1
195,5978,44,1
1180,7763,35,1
1196,3849,21,1
847,3022,5,0
1065,6586,38,1
1087,8212,2,1
23,8871,40,1
360,3904,37,1
1099,4978,49,1
560,2468,34,1
672,8193,11,0
1849,4032,36,1
1142,5708,11,1
1636,6735,9,1
1404,6495,6,1
1953,6201,34,1
1944,9392,47,1
679,9962,37,1
1314,5631,32,1
440,5070,12,0
1692,6444,45,1
933,8508,32,1
7,475,17,0
1220,7987,4,1
421,1709,42,1
1592,3039,33,1
833,4162,43,1
1217,1713,48,1
559,6678,43,1
1172,7951,9,1
1811,3779,34,1
1693,7640,39,1
1226,9588,30,1
1468,7174,20,1
914,4096,39,1
1443,4886,23,1
1451,5795,41,1
1007,9447,44,1
1503,7098,35,1
1499,2466,23,1
126,6864,48,1
395,9076,39,1
817,9373,23,0
881,1714,37,1
1830,4655,23,1
576,2516,39,1
325,7388,28,0
1416,6962,19,1
930,3753,49,1
1712,6739,48,1
1652,596,30,1
1464,604,21,1
1228,7799,24,1
1510,5833,21,1
833,8155,26,0
1055,3316,36,1
1412,5788,26,1
1649,9700,33,1
1901,4464,36,1
1458,6142,4,1
837,1577,9,0
926,5060,8,0
1400,2497,2,1
1368,8401,29,1
443,8941,23,0
1603,6294,6,1
75,7670,43,1
557,7830,36,1
1796,1599,46,1
1690,7335,21,1
1179,695,22,1
1454,1078,9,1
363,830,34,1
448,156,26,0
1258,2343,1,1
1587,5979,36,1
1842,1801,44,1
262,7329,5,0
1851,1386,41,1
125,8403,22,0
911,9493,4,0
245,1047,48,1
542,4221,2,0
1962,6653,16,1
485,857,16,0
122,5751,22,0
125,7373,43,1
1573,3635,1,1
170,2393,15,0
124,1204,24,0
1893,8953,4,1
1059,1008,18,1
1111,6639,17,1
646,4717,7,0
1732,7169,45,1
786,2411,10,0
201,889,1,0
369,271,2,0
797,8089,49,1
77,1985,22,0
59,8767,32,1
431,1149,29,0
638,4229,35,1
1524,1261,17,1
1937,915,12,1
109,3866,24,0
1760,9045,30,1
1008,4761,44,1
1302,8753,30,1
68,3339,20,0
1093,8372,42,1
1189,2904,7,1
1513,8131,42,1
305,969,38,1
1933,5626,7,1
674,7841,49,1
365,4794,30,0
1878,9098,12,1
821,2034,49,1
1403,5272,31,1
343,803,18,0
947,2623,46,1
899,2739,43,1
1578,6259,2,1
1378,4009,33,1
1440,1264,11,1
1133,719,34,1
1587,8082,16,1
762,3166,35,1
1521,4972,33,1
341,8738,21,0
942,2437,20,0
383,8500,8,0
1004,5694,26,1
1557,2560,33,1
300,6920,26,0
139,5646,37,1
359,3542,30,0
836,2811,31,1
1523,1391,33,1
1409,5474,11,1
1628,9692,41,1
1983,2755,5,1
1304,6613,2,1
1661,7494,13,1
483,804,18,0
909,925,26,0
1135,9296,25,1
866,476,44,1
139,1072,14,0
996,4313,5,0
435,543,42,1
509,7619,2,0
273,854,4,0
1123,4835,12,1
1788,5496,11,1
1874,3565,4,1
104,2811,43,1
1238,2507,9,1
1785,8914,10,1
1688,5688,27,1
762,6204,6,0
787,5847,15,0
165,1823,42,1
999,7324,31,1
1877,2019,22,1
520,1018,6,0
1308,4315,33,1
517,681,29,0
657,3981,21,0
613,9978,30,0
164,4009,21,0
1910,2099,36,1
1683,500,22,1
64,3748,46,1
1115,5545,20,1
1141,2728,22,1
1890,1756,40,1
267,720,11,0
1846,346,47,1
1709,5312,31,1
1583,3439,40,1
1164,6858,13,1
246,7186,18,0
1685,3110,22,1
1782,4819,17,1
395,2468,38,1
1511,1939,25,1
476,3003,32,1
1541,6305,15,1
977,4495,13,0
1208,5867,26,1
1044,3791,11,1
1961,7570,13,1
558,3941,33,1
1018,4448,37,1
1548,6721,38,1
1606,1492,1,1
1553,6160,39,1
883,4355,27,0
147,4400,36,1
666,3438,32,1
1328,5587,41,1
620,3614,15,0
1772,859,31,1
820,8721,6,0
864,6893,25,0
582,2559,49,1
1023,5373,18,1
695,1818,22,0
1786,9557,31,1
1252,5523,36,1
1126,1408,9,1
1611,1150,46,1
1441,5579,3,1
1982,2349,33,1
1240,2909,27,1
407,3021,43,1
399,4776,1,0
1947,4141,44,1
715,2517,9,0
704,632,5,0
761,9190,15,0
499,8267,9,0
1778,1569,45,1
1489,9544,28,1
1715,7392,13,1
1973,9061,24,1
974,9125,45,1
1755,7242,10,1
82,6100,42,1
604,7181,22,0
1971,4749,39,1
1711,7031,22,1
1775,3524,37,1
772,1191,39,1
903,9488,20,0
365,9952,10,0
163,7949,10,0
1072,4754,26,1
511,360,25,0
1353,6036,28,1
1864,9477,13,1
116,4470,15,0
941,4401,6,0
1873,7307,12,1
337,5919,19,0
881,9158,32,1
737,192,11,0
1888,5261,38,1
840,7732,33,1
147,9643,2,0
1599,6308,15,1
1830,8656,36,1
1347,5016,5,1
443,3818,15,0
837,6225,43,1
1037,2024,10,1
943,3195,17,0
1518,6783,34,1
1725,5281,24,1
287,2638,10,0
720,9588,30,0
1138,2376,3,1
480,8294,37,1
22,1010,3,0
1373,406,40,1
1750,6675,5,1
683,4331,28,0
1859,6128,44,1
1590,6758,14,1
906,6436,39,1
1834,9730,11,1
320,972,8,0
126,1241,37,1
277,765,8,0
1228,8500,12,1
194,1051,15,0
1705,9349,19,1
1688,4822,48,1
1571,4108,46,1
696,6755,28,0
1310,6290,7,1
57,871,40,1
1758,4130,7,1
1327,7959,30,1
1187,621,18,1
19,3455,24,0
1394,1500,6,1
264,3823,4,0
794,6679,3,0
113,3347,49,1
1512,1958,47,1
1351,4881,6,1
542,4164,26,0
647,2498,44,1
579,242,38,1
1089,5162,11,1
1316,3569,29,1
25,3795,20,0
1573,817,10,1
1,742,26,0
911,2648,48,1
1573,8661,27,1
141,3750,14,0
1768,7649,36,1
648,9078,12,0
1925,1049,23,1
188,5544,21,0
1152,621,8,1
201,6732,39,1
1151,6148,9,1
257,454,24,0
1700,1582,31,1
547,9939,25,0
194,7094,17,0
703,2315,42,1
1128,4816,29,1
1559,8719,3,1
1289,5921,21,1
802,2637,8,0
942,6439,14,0
1998,8836,39,1
1408,5019,16,1
1284,7175,18,1
414,3865,31,1
1382,8950,11,1
1099,7182,38,1
1379,2927,20,1
1608,2158,46,1
1795,7849,45,1
910,830,4,0
188,1932,20,0
1997,8700,31,1
1709,6605,20,1
1314,7270,11,1
45,4279,1,0
1597,6399,44,1
83,7930,18,0
1147,4902,39,1
358,6157,44,1
1552,6715,33,1
1090,6862,36,1
936,5643,18,0
1681,8425,47,1
375,4983,31,1
162,7150,35,1
1770,5059,39,1
1404,766,38,1
1680,376,15,1
1382,981,47,1
1212,2160,6,1
322,2182,8,0
450,6802,40,1
1498,9529,22,1
1037,258,1,1
184,5329,13,0
111,8056,24,0
1951,7614,21,1
508,7903,45,1
1314,2626,43,1
295,8402,4,0
1475,7903,7,1
904,6674,12,0
1239,8833,13,1
974,1238,44,1
632,7357,16,0
1918,3383,6,1
1591,7862,14,1
1051,7996,48,1
1654,2519,31,1
733,1856,36,1
1255,2406,37,1
1589,7730,41,1
1831,6363,35,1
321,9267,10,0
913,5108,17,0
1257,5347,42,1
1694,9014,30,1
437,2670,44,1
781,5907,7,0
1557,7912,18,1
1427,424,19,1
1077,7587,15,1
1811,9821,39,1
1337,5745,44,1
1305,2045,22,1
726,4586,39,1
31,2530,42,1
337,3610,30,0
183,945,20,0
1047,667,32,1
544,2279,42,1
1470,2119,25,1
1098,3419,23,1
1034,2420,5,1
1508,1746,41,1
1480,4009,30,1
1590,8115,48,1
1588,3520,39,1
660,456,27,0
160,7585,42,1
1906,3181,37,1
1038,2380,7,1
1202,4231,5,1
412,5223,15,0
1902,7522,42,1
1012,2887,8,1
53,4309,9,0
408,6640,11,0
847,9489,22,0
1046,9570,34,1
1054,565,35,1
703,1587,13,0
260,5042,11,0
1229,4697,32,1
1083,4636,42,1
1495,425,15,1
776,4262,38,1
1490,403,1,1
1036,5167,46,1
1655,5124,24,1
1951,7815,43,1
1998,9732,40,1
1314,8440,22,1
850,2731,3,0
1784,6491,14,1
354,8387,2,0
1663,2469,32,1
1099,628,48,1
873,4775,38,1
1740,1763,33,1
1585,3464,46,1
1615,2441,42,1
1465,6756,6,1
991,5005,41,1
1265,8984,39,1
1018,9243,25,1
1885,6050,34,1
1178,1460,11,1
1810,5227,46,1
1120,5662,37,1
1750,8830,41,1
294,9111,7,0
209,5877,46,1
1367,4025,48,1
1112,8563,22,1
818,8101,48,1
1800,1128,39,1
1961,6118,10,1
390,1342,21,0
325,9433,6,0
940,8884,49,1
889,7219,1,0
1856,9897,34,1
1181,4310,14,1
668,6506,36,1
1675,3477,27,1
633,4171,9,0
577,1540,6,0
1643,3726,31,1
1683,284,17,1
137,5096,43,1
1947,8512,36,1
1698,8131,21,1
428,5663,27,0
1476,3288,41,1
612,9385,28,0
1874,3045,16,1
911,6865,35,1
819,2574,36,1
141,6887,35,1
1107,8892,45,1
177,9452,19,0
198,4699,21,0
624,6374,33,1
1592,4413,23,1
1996,2318,6,1
691,1252,32,1
1445,156,22,1
401,9496,3,0
1722,243,35,1
471,7318,16,0
218,8659,42,1
1949,9774,25,1
929,6461,17,0
1852,715,39,1
1753,8162,13,1
632,6077,28,0
951,9880,11,0
906,7084,10,0
175,8990,39,1
23,5071,24,0
1749,5881,38,1
1941,1044,24,1
235,9214,33,1
1037,7178,17,1
1125,1846,44,1
929,5883,36,1
1560,9851,35,1
1900,7007,6,1
523,9375,16,0
1809,8725,45,1
1476,3026,28,1
431,1189,41,1
793,3057,32,1
1630,2712,26,1
1737,6147,11,1
533,6349,25,0
1876,3859,31,1
979,7818,21,0
1747,4363,45,1
1676,2002,3,1
1317,2667,12,1
810,8175,40,1
913,3094,46,1
1125,5329,41,1
1526,2110,25,1
1328,7477,17,1
871,930,38,1
540,148,36,1
1024,4310,36,1
1577,1278,19,1
1379,5868,44,1
1327,7978,2,1
1520,170,17,1
1682,7786,30,1
1792,7979,47,1
1998,5555,10,1
227,8358,35,1
1260,5712,36,1
873,5869,33,1
892,1877,1,0
1479,7480,18,1
1037,2328,4,1
210,8904,47,1
741,9914,27,0
397,8988,25,0
1124,6846,28,1
31,6491,22,0
898,9529,42,1
1552,2506,25,1
649,8540,17,0
329,737,44,1
1190,8190,12,1
1483,1049,16,1
1846,3687,37,1
952,1211,16,0
1124,8467,17,1
621,822,31,1
1879,3942,15,1
1197,3774,13,1
1773,4966,40,1
162,802,27,0
1929,2228,21,1
1752,9218,2,1
776,4333,8,0
1287,2617,42,1
1828,1249,7,1
274,1978,10,0
1027,9545,4,1
1052,9775,43,1
326,409,41,1
940,4052,36,1
1173,7828,35,1
540,3149,43,1
488,5866,3,0
822,9856,18,0
1462,9792,46,1
1089,6512,43,1
356,4965,24,0
1557,115,32,1
1276,705,34,1
235,9673,2,0
227,5008,2,0
1549,8106,10,1
1337,9186,23,1
49,9859,15,0
118,6512,12,0
54,8705,43,1
1674,4220,17,1
565,8607,18,0
1068,4766,14,1
1839,4920,17,1
53,7935,15,0
1610,1949,12,1
558,2053,16,0
1549,8680,32,1
1701,2869,23,1
1126,3146,38,1
1816,7694,34,1
1794,6940,34,1
1873,5166,16,1
868,2515,34,1
398,2489,40,1
1162,6024,7,1
675,8595,33,1
1945,863,4,1
387,7641,43,1
111,915,7,0
614,6355,18,0
17,977,4,0
1804,7273,49,1
1206,7173,11,1
884,4898,43,1
1560,7089,20,1
541,5139,11,0
171,9871,15,0
409,6424,46,1
740,9495,17,0
1402,2923,34,1
1212,5387,48,1
858,3385,12,0
230,7533,42,1
1857,6274,28,1
1876,4926,48,1
119,3764,35,1
1180,597,8,1
784,7741,27,0
1711,4743,22,1
465,5156,24,0
104,231,2,0
1628,5543,31,1
698,957,22,0
1996,8812,1,1
1819,8321,14,1
1526,6247,25,1
1717,4704,36,1
1706,9552,36,1
1723,1658,41,1
175,115,3,0
1758,3705,5,1
745,1707,1,0
1698,6035,19,1
1445,2116,33,1
1158,3674,42,1
1415,7374,30,1
1760,3891,12,1
1525,6506,10,1
665,1188,34,1
33,1461,16,0
55,4573,40,1
1978,5394,46,1
519,7206,29,0
756,7419,15,0
1849,8767,48,1
1662,9581,11,1
12,8620,44,1
1552,1286,34,1
720,3514,36,1
555,5586,30,0
373,3636,35,1
484,1873,9,0
973,5515,18,0
1671,2658,19,1
1252,6007,39,1
623,5179,4,0
307,9554,6,0
457,6824,33,1
160,5520,32,1
331,3391,16,0
776,9310,11,0
225,3624,22,0
983,3604,36,1
729,9098,23,0
1528,6089,26,1
1480,2766,31,1
1069,8696,29,1
1238,7240,5,1
1083,8885,38,1
644,6995,25,0
616,4207,34,1
195,3380,12,0
1949,2312,22,1
489,8178,9,0
157,9834,20,0
610,7701,29,0
1250,713,44,1
412,968,29,0
1229,911,45,1
1103,4962,27,1
1148,4277,17,1
471,1844,5,0
1964,2356,45,1
1242,7712,13,1
516,8813,42,1
1626,7296,15,1
1128,5523,15,1
393,5189,18,0
631,6708,2,0
1669,9817,23,1
1848,1569,43,1
608,2775,13,0
980,1613,43,1
434,4976,4,0
1355,1551,47,1
1167,4754,25,1
1824,3107,11,1
540,3224,48,1
278,1853,42,1
233,1712,12,0
1553,3375,13,1
1595,8847,9,1
1114,2149,45,1
1516,924,38,1
1223,3130,6,1
362,1181,43,1
1465,5399,43,1
26,592,10,0
1049,4864,23,1
1418,7302,15,1
507,8366,45,1
1325,3460,23,1
1363,8662,40,1
267,4782,37,1
461,428,34,1
1717,9068,16,1
456,4774,45,1
1384,4416,41,1
1092,9479,47,1
1007,9795,32,1
863,5903,38,1
1436,3425,40,1
1995,8479,46,1
491,1314,5,0
1857,7656,17,1
1073,9401,22,1
1711,8822,39,1
564,9362,41,1
1126,3236,48,1
216,9254,18,0
1462,6718,28,1
1724,5365,13,1
1593,7189,42,1
559,8065,1,0
159,9697,19,0
489,8808,34,1
686,6669,4,0
1266,1591,43,1
794,5313,3,0
1777,4328,41,1
1906,7608,10,1
5,4509,28,0
1620,690,34,1
1844,7479,39,1
361,9835,47,1
459,3156,19,0
248,2306,42,1
1590,2808,46,1
1697,6081,36,1
946,5822,43,1
422,847,3,0
1947,9092,23,1
1762,6653,17,1
15,1597,7,0
736,1479,26,0
1597,8971,43,1
1146,7460,18,1
277,3870,46,1
1582,3442,46,1
453,9188,6,0
1414,1646,31,1
1318,3226,29,1
1598,5989,9,1
598,6308,35,1
446,8975,17,0
210,1395,12,0
1614,1485,36,1
714,1042,48,1
302,3380,24,0
1933,1133,10,1
1247,2886,30,1
1758,2333,29,1
3,1720,39,1
990,3635,10,0
1542,3305,39,1
1117,2982,28,1
520,270,18,0
1452,8240,41,1
493,9845,17,0
1259,3997,11,1
620,9887,1,0
1185,9915,17,1
1745,4222,36,1
1776,5209,36,1
331,9383,46,1
333,2937,9,0
50,8699,45,1
1547,5328,28,1
863,4269,48,1
1692,6821,33,1
1516,779,3,1
1606,7529,8,1
1705,5587,6,1
272,336,6,0
580,6904,29,0
1891,2523,37,1
1276,1132,12,1
560,6439,9,0
696,3040,41,1
1856,5509,49,1
1723,3232,19,1
1114,7180,17,1
446,5042,48,1
1017,7061,44,1
1356,7830,32,1
1163,733,35,1
357,6922,14,0
1625,4203,49,1
274,9684,16,0
1043,6587,21,1
311,3546,12,0
870,5838,24,0
886,3198,34,1
154,8197,8,0
1414,5576,44,1
1284,8353,21,1
620,5281,48,1
883,1917,8,0
797,8924,28,0
1595,4987,16,1
125,2698,10,0
1378,9592,15,1
1297,2753,4,1
619,1554,26,0
1835,1238,15,1
245,5907,36,1
848,3292,32,1
450,6216,43,1
930,3859,38,1
1271,3129,4,1
520,9652,41,1
1165,5195,9,1
362,163,35,1
8,1445,28,0
478,1074,37,1
1376,4261,47,1
495,6062,9,0
1630,9914,2,1
833,8749,3,0
1451,6696,44,1
1063,3430,48,1
593,1840,5,0
187,6155,10,0
1620,6421,28,1
1624,2054,15,1
754,379,14,0
1878,2491,46,1
93,9332,23,0
86,6539,13,0
1068,1061,16,1
137,6927,30,0
421,1317,40,1
74,8666,8,0
1572,6107,17,1
1637,4230,30,1
1536,1492,17,1
1180,2176,35,1
1962,9066,1,1
1279,4416,49,1
171,6296,24,0
1752,4689,48,1
170,8242,49,1
1788,6360,25,1
872,8571,2,0
322,7997,25,0
1591,4941,14,1
456,7261,39,1
944,9766,33,1
1627,1159,17,1
790,2022,31,1
613,6201,10,0
1179,4692,6,1
889,6449,39,1
349,2573,25,0
1475,8208,38,1
1900,8196,37,1
1677,6848,30,1
1197,4649,34,1
10,694,18,0
740,5552,24,0
1289,606,49,1
1462,4989,27,1
1784,7737,27,1
1271,8312,39,1
667,1499,21,0
546,3301,19,0
1523,7954,39,1
129,6863,23,0
1696,8062,39,1
601,5290,48,1
605,5781,44,1
327,3778,47,1
1777,436,15,1
1859,1767,43,1
980,1009,2,0
404,8567,35,1
629,9183,20,0
1630,8304,28,1
1699,5222,15,1
1635,8253,16,1
1649,1073,33,1
1383,4370,47,1
1627,1508,12,1
1882,2388,39,1
718,8838,39,1
1041,1318,43,1
274,1520,20,0
685,9746,29,0
116,3477,43,1
861,7601,49,1
693,4198,3,0
1115,2838,48,1
1106,7719,5,1
324,1942,2,0
961,9038,23,0
114,2916,26,0
1793,9163,26,1
1082,594,7,1
154,6660,10,0
1901,5610,5,1
1428,3544,47,1
1652,9367,12,1
1879,7643,32,1
1290,7662,42,1
315,4094,31,1
1739,7353,22,1
1065,145,17,1
105,2157,20,0
1925,763,20,1
1914,4768,43,1
1217,2129,8,1
1425,5817,47,1
1302,2796,34,1
354,8931,49,1
1016,2763,23,1
1773,2845,38,1
1961,5104,28,1
733,6421,13,0
1604,5225,29,1
709,5048,8,0
1280,4502,11,1
651,3527,47,1
824,6012,45,1
947,494,18,0
661,3697,25,0
99,429,49,1
588,872,22,0
282,8235,45,1
1907,1745,35,1
403,1887,29,0
1133,9915,21,1
700,1099,7,0
199,1948,12,0
1327,1661,36,1
327,873,24,0
154,7411,32,1
552,5279,27,0
1669,1903,32,1
405,9390,32,1
462,2150,32,1
132,9890,26,0
791,847,11,0
874,8225,46,1
84,5960,18,0
1423,4073,39,1
754,9845,5,0
628,1715,16,0
1133,3854,11,1
221,5606,35,1
1928,4321,48,1
553,5391,11,0
1392,5954,42,1
1171,316,23,1
112,1459,34,1
615,3874,48,1
1582,5517,17,1
924,5027,10,0
1518,4529,18,1
1529,4706,44,1
475,4578,8,0
836,1996,26,0
1914,7466,3,1
271,4527,24,0
421,5461,3,0
1921,9191,38,1
707,741,2,0
1391,5446,35,1
1304,4829,17,1
1307,3727,9,1
40,6694,36,1
1983,8487,22,1
189,3375,31,1
1188,4150,34,1
994,4653,24,0
1560,5025,9,1
536,2404,46,1
1028,3443,43,1
1859,2156,2,1
290,2908,21,0
1977,7192,34,1
433,9516,27,0
471,7326,37,1
1205,986,7,1
1272,8684,22,1
628,9967,4,0
279,7820,14,0
877,2546,34,1
581,4005,23,0
863,6574,44,1
254,3691,42,1
181,2281,25,0
1854,5111,1,1
681,5130,48,1
825,454,15,0
1533,2731,32,1
1785,1621,14,1
700,2772,41,1
566,2437,21,0
1350,7068,47,1
1381,728,7,1
1849,7262,36,1
1674,2779,21,1
680,5366,40,1
391,4522,12,0
1639,9730,15,1
1958,7563,15,1
1109,9713,17,1
1341,1226,34,1
212,1880,44,1
1539,9823,35,1
384,9524,39,1
1715,6671,38,1
342,8684,14,0
1839,925,5,1
1988,7376,30,1
844,2495,4,0
1062,4245,15,1
1535,7159,39,1
420,5592,35,1
751,7211,45,1
1193,6892,10,1
1989,9655,2,1
1933,3651,44,1
1367,7811,24,1
1850,3728,28,1
306,1665,22,0
1566,3767,44,1
702,6559,32,1
869,4196,31,1
537,1119,19,0
1136,8028,21,1
1435,9576,3,1
1971,8354,6,1
206,6065,32,1
1209,2369,2,1
1406,8935,24,1
496,4821,45,1
1403,8508,27,1
1071,295,9,1
1910,3373,13,1
1764,5210,14,1
1575,7501,11,1
1552,3312,14,1
504,2855,16,0
1046,1621,10,1
213,5774,20,0
310,1180,16,0
661,5723,34,1
1992,821,16,1
753,1662,14,0
272,739,28,0
1595,4360,18,1
1823,5290,26,1
938,3836,38,1
1226,7846,7,1
32,189,45,1
443,1351,34,1
162,9394,47,1
767,4803,49,1
254,448,45,1
521,4152,7,0
977,3041,33,1
1675,8537,35,1
1504,371,39,1
10,2130,21,0
726,7936,49,1
505,9757,28,0
785,9487,32,1
1860,7141,44,1
1584,5275,16,1
436,9906,10,0
1135,1226,23,1
153,4479,48,1
1659,8808,15,1
917,9593,43,1
869,8152,6,0
1126,711,33,1
753,849,39,1
1857,1956,12,1
1215,8691,36,1
1753,1626,31,1
563,6329,10,0
1828,8611,34,1
1105,8627,41,1
489,2198,10,0
895,7965,11,0
1112,273,14,1
1218,9933,3,1
104,600,33,1
1807,3746,7,1
1120,6319,4,1
1447,2463,39,1
1915,7640,48,1
1222,1996,10,1
1025,5859,15,1
1007,1878,16,1
407,3157,38,1
1402,5290,4,1
167,7097,4,0
509,4847,36,1
1662,9386,27,1
313,145,22,0
1617,7858,22,1
1442,9737,17,1
763,7153,45,1
681,3301,34,1
477,555,32,1
73,9954,6,0
1165,3024,33,1
582,7898,8,0
262,1065,36,1
1364,5064,5,1
1332,1628,5,1
245,3076,47,1
1539,3171,10,1
1361,4969,40,1
1599,6487,7,1
561,2621,12,0
1100,6625,30,1
1904,1226,25,1
175,6732,28,0
109,5873,43,1
183,7816,13,0
192,3504,47,1
65,4592,49,1
1873,2443,22,1
963,206,18,0
1498,3254,27,1
1807,4153,8,1
1124,4901,6,1
1568,6239,11,1
864,5680,29,0
1152,314,41,1
1476,5500,5,1
1938,6975,7,1
369,4389,22,0
851,4353,47,1
43,8756,4,0
1908,6347,32,1
1443,6277,19,1
488,7369,45,1
78,2472,33,1
826,6934,1,0
1825,8883,46,1
1294,6717,41,1
674,5250,44,1
701,9175,41,1
759,8202,8,0
1924,4258,32,1
728,7827,30,0
1339,5306,46,1
925,403,28,0
1875,433,41,1
902,4606,32,1
889,2431,25,0
993,4661,34,1
1969,179,33,1
1192,3863,13,1
339,5296,25,0
193,832,42,1
1477,4076,40,1
283,5759,39,1
1360,1484,44,1
390,2224,49,1
1000,6752,44,1
525,5383,48,1
1264,7276,10,1
1856,9490,31,1
1982,6705,44,1
1507,5807,11,1
659,2392,25,0
716,8476,46,1
1616,1097,45,1
891,4764,34,1
1579,2457,20,1
1482,5591,7,1
1113,1779,33,1
1684,5815,35,1
1119,4986,29,1
452,7540,12,0
428,6921,5,0
1175,3627,12,1
1538,6913,29,1
1400,2845,35,1
1046,4190,20,1
883,6258,37,1
313,8661,1,0
840,7571,16,0
519,3843,30,0
1230,9995,9,1
1976,7108,42,1
375,3424,10,0
451,8732,13,0
1650,3357,48,1
1808,326,20,1
1015,2501,29,1
595,4818,4,0
1203,1124,46,1
1234,5772,49,1
500,7827,28,0
464,5380,37,1
1864,970,13,1
1148,3299,3,1
113,1845,37,1
1036,5370,48,1
1150,8735,19,1
1589,5986,28,1
331,5690,19,0
1925,7997,17,1
1307,8764,18,1
140,8371,18,0
1425,5258,23,1
902,8531,40,1
1121,689,9,1
517,9652,29,0
569,1984,42,1
1948,5499,29,1
846,8603,2,0
1093,1176,17,1
118,7335,45,1
888,6937,31,1
1083,133,28,1
1057,1941,43,1
1342,4581,48,1
50,8540,39,1
1904,1234,30,1
1513,7361,35,1
19,5398,48,1
726,7117,20,0
197,7871,16,0
1915,8667,34,1
1474,9015,14,1
559,2013,26,0
1703,4397,20,1
452,2042,42,1
289,4104,24,0
1165,1431,43,1
1108,7990,18,1
1718,4688,43,1
391,437,9,0
1615,7166,19,1
215,7913,20,0
1550,9083,42,1
215,3711,30,0
1427,3800,26,1
128,9808,31,1
1846,6218,35,1
1501,7205,3,1
760,2773,40,1
404,2222,29,0
1053,7182,6,1
1816,8350,1,1
338,2162,24,0
831,1354,38,1
714,3788,34,1
361,3848,7,0
569,6442,11,0
1416,4230,11,1
218,4357,36,1
1598,3129,20,1
1693,2946,16,1
202,8762,5,0
17,4135,24,0
322,2999,30,0
518,9738,30,0
1594,4543,39,1
1349,4889,48,1
1436,1012,47,1
1342,4342,37,1
681,7641,33,1
1989,1811,20,1
1106,8966,22,1
1498,1539,41,1
1492,5713,21,1
425,3730,37,1
1969,5475,27,1
1755,7203,38,1
1713,8977,35,1
1228,9418,38,1
1607,4316,40,1
1019,2566,6,1
387,7924,32,1
778,4224,16,0
98,1065,28,0
1369,7028,16,1
1827,6196,27,1
208,6257,3,0
1538,9211,49,1
1660,8220,21,1
1816,1608,38,1
586,9504,38,1
166,971,30,0
22,963,22,0
154,3155,19,0
1963,5233,31,1
1463,2782,20,1
1319,5378,47,1
219,5548,19,0
669,713,2,0
1519,1972,40,1
230,7823,39,1
20,7289,27,0
553,5486,8,0
950,7042,45,1
148,8859,27,0
1132,344,15,1
403,120,12,0
596,8685,47,1
1507,5867,14,1
367,3615,7,0
1858,2010,17,1
1438,8581,26,1
1333,5982,37,1
802,8652,20,0
918,8176,10,0
1859,1722,19,1
1158,4414,18,1
1743,2553,30,1
1307,2115,30,1
1802,2900,25,1
73,9123,24,0
481,8872,10,0
1376,6852,2,1
560,7553,38,1
